,label_encoded,BrainSpinalcordcervicalc1_GTExTPM,KidneyMedulla_GTExTPM,KidneyCortex_GTExTPM,HeartLeftVentricle_GTExTPM,HeartAtrialAppendage_GTExTPM,FallopianTube_GTExTPM,EsophagusMuscularis_GTExTPM,Liver_GTExTPM,EsophagusMucosa_GTExTPM,ColonTransverse_GTExTPM,ColonSigmoid_GTExTPM,CervixEndocervix_GTExTPM,CervixEctocervix_GTExTPM,CellsEBVtransformedlymphocytes_GTExTPM,CellsCulturedfibroblasts_GTExTPM,EsophagusGastroesophagealJunction_GTExTPM,BreastMammaryTissue_GTExTPM,Lung_GTExTPM,MuscleSkeletal_GTExTPM,Vagina_GTExTPM,Uterus_GTExTPM,Thyroid_GTExTPM,Testis_GTExTPM,Stomach_GTExTPM,Spleen_GTExTPM,MinorSalivaryGland_GTExTPM,SmallIntestineTerminalIleum_GTExTPM,SkinNotSunExposedSuprapubic_GTExTPM,Prostate_GTExTPM,Pituitary_GTExTPM,Pancreas_GTExTPM,Ovary_GTExTPM,NerveTibial_GTExTPM,SkinSunExposedLowerleg_GTExTPM,BrainSubstantianigra_GTExTPM,BrainPutamenbasalganglia_GTExTPM,WholeBlood_GTExTPM,AdiposeVisceralOmentum_GTExTPM,AdrenalGland_GTExTPM,ArteryAorta_GTExTPM,ArteryCoronary_GTExTPM,ArteryTibial_GTExTPM,Bladder_GTExTPM,BrainAmygdala_GTExTPM,BrainAnteriorcingulatecortexBA24_GTExTPM,AdiposeSubcutaneous_GTExTPM,BrainCerebellarHemisphere_GTExTPM,BrainCerebellum_GTExTPM,BrainCortex_GTExTPM,BrainFrontalCortexBA9_GTExTPM,BrainHippocampus_GTExTPM,BrainHypothalamus_GTExTPM,BrainNucleusaccumbensbasalganglia_GTExTPM,BrainCaudatebasalganglia_GTExTPM,GDI_Phred,gene_damage_index_score,Effect_SBP_Median,Effect_PP_Median,Effect_DBP_Median,HIPred_haploinsufficiency,pLI_exac,SDI_Drug_Probability,ExomiserScore_IncreasedBP_MultiHPOTerms,ExomiserScore_DecreasedBP_MultiHPOTerms,SDI_essentiality,RVIS_genic_intolerance
ColonTransverse_GTExTPM,-0.12899339917728966,0.6775232613832909,0.850462807826265,0.7512725937769232,0.6589464006713222,-0.0022117513263845206,0.8215474155401213,0.8394098131385779,0.2549660036223039,0.6468037815954484,1.0,0.89922160217122,0.7721654866008574,0.8057478916290585,0.6316200768835016,0.6679949540956204,0.8502897904421431,0.7950138841223432,0.7516725174271195,0.6931894974076201,0.7357422178891794,0.8455636306093007,0.8088546223585007,0.7304871158087713,0.9063221245346962,0.6716817106923838,0.8993918035518886,0.9029983655994522,0.5827320569238326,0.7995704782746219,0.8331310391463199,0.8420204671035643,0.7968146974061747,0.7756567107368079,0.5532415745744681,0.3794196632438246,0.368745993285731,0.5548178207385083,0.7199651039442172,0.31876562263838965,0.6413561301955439,0.757028906257699,0.6729869822242266,0.848171169742916,0.39892205273966036,0.5261888056154378,0.7626259107442157,0.6640174585044623,0.6142858667764692,0.6091707004232753,0.6434707122303762,0.5351046991263989,0.48898543827218066,0.3860392608398252,0.3805704750643868,-0.12665936163955138,-0.08441262642028242,-0.037801820599633815,-0.059368713384994005,-0.09115237866559482,0.11945064072308327,0.012848716942568937,0.15361603883268032,0.02955075633932773,0.03798890278940287,0.1170860534676657,-0.12592339016223636
ColonSigmoid_GTExTPM,-0.12384654294161511,0.6092370436574024,0.761903955592732,0.6232008504300127,0.7265499905457563,0.0023741532595674695,0.8814670700276321,0.9408270339028773,0.1483207777859679,0.5595612696524238,0.89922160217122,1.0,0.7955999074510631,0.8357375658707915,0.6372896005164697,0.68268909652373,0.9534960714035107,0.8135499228719377,0.7633708376089412,0.7100246018114817,0.7374694374311993,0.8941543559482237,0.7025633276389527,0.6684772304537155,0.9105373040221263,0.6248409888243872,0.7597659119216345,0.6950499659361429,0.5377386633409289,0.8361050455619786,0.8391148312230792,0.7185757655508471,0.8057139103385413,0.8319142658539865,0.48960854336091547,0.2824410919308381,0.26488373893042977,0.6316593808158922,0.7753362183807977,0.20511351873219896,0.7181495494073996,0.8167475004820933,0.7646054236699706,0.9225179202160377,0.3064034883847191,0.45181236473874387,0.8065033686994687,0.49124963165931806,0.4770114810170161,0.5341437510716183,0.5427253866126384,0.44792043543699966,0.40966752723255645,0.27658740015340005,0.277144881766766,-0.12211491511724096,-0.08550117547012334,0.011111082290756146,-0.015907614131465013,-0.06715371989782079,0.12862718811517201,-0.010818521447857927,0.0563057704959037,0.046661918057208825,0.0660382831433391,0.04196029814938517,-0.11362824613153776
CervixEndocervix_GTExTPM,-0.1635435998509674,0.5962013186342286,0.652439403611431,0.5892895214970207,0.5380089562276914,-0.00615309968195764,0.8069206169293176,0.8424162566422471,0.21932557362320013,0.5459245299575083,0.7721654866008574,0.7955999074510631,1.0,0.9446122908707111,0.5662849769564454,0.6961465003049867,0.8239350489628613,0.7418264685420959,0.6814189167682142,0.5078070325001571,0.7491095547008577,0.8977178451738423,0.6884799033644237,0.5903910546543816,0.7678681345631712,0.6255008684472504,0.6836154062404345,0.6528371873687955,0.5663582463990093,0.7638812205778801,0.7527788667001226,0.7257225652491508,0.8208709535968942,0.7219828068751041,0.5220642444118788,0.3523468730264789,0.34021920899530667,0.5192663989955675,0.701935652256858,0.3200193326150396,0.6738671876350192,0.7238739242311958,0.6437719381173412,0.8276090403578017,0.39949680242033575,0.5100745256867593,0.722343014080657,0.4834705476879891,0.5013465312430893,0.5535046513743868,0.5447335266724729,0.4825214034230395,0.4488935976649336,0.3558820646044778,0.36114043658846845,-0.10114690654677783,-0.07136724728166435,-0.10142651137680717,-0.08642818344838112,-0.16416610218554262,0.2050316188505986,0.04337812906335837,0.2234130986127902,-0.01717574092097552,0.011878940367545872,0.17700197618338462,-0.11605685033607466
CervixEctocervix_GTExTPM,-0.18325658380438636,0.6491746574704791,0.6427766178440406,0.6294928019770588,0.48060745295238944,-0.0033503258606969732,0.9125041261918987,0.8795417294394179,0.3282460894419359,0.5959521557286355,0.8057478916290585,0.8357375658707915,0.9446122908707111,1.0,0.45621695730714784,0.6366554917548408,0.8914317890743171,0.8988797865262244,0.8508093901323257,0.5102623896583561,0.8745667062002372,0.9095807019323909,0.7711106444885247,0.5938874646240113,0.7675488763292626,0.7422642680780115,0.7712612995188244,0.66699411217996,0.7110384352677133,0.8811703081156143,0.8558520575508605,0.6701209880002099,0.901200081167771,0.8646709052873875,0.6363951832136462,0.41437259782860325,0.4016534641671171,0.698458318772462,0.8681409664990509,0.39749769180078925,0.8323368360460748,0.8791054032545292,0.811897838222041,0.9163918122450176,0.4492951489983893,0.5259525528516157,0.8852379786529403,0.47484893374066056,0.5066276823272532,0.5593947552113667,0.5374427379352621,0.5240236332788719,0.4914040907674608,0.4111778409585057,0.41859243366369414,-0.09345108193931621,-0.06726401370966546,-0.056642374372956945,-0.04738386506660048,-0.13171177171912674,0.18140891443754367,-0.0030188906120189275,0.21184037505425374,0.008557300205558265,0.056216716830622716,0.15536822725598556,-0.10552052486987552
CellsEBVtransformedlymphocytes_GTExTPM,0.047884317409676906,0.5448664935340751,0.8271258137711381,0.6446606481962597,0.8562661008766871,0.006858552305399583,0.4391800970194208,0.6057230148438177,-0.0009581392831668119,0.31664806796928785,0.6316200768835016,0.6372896005164697,0.5662849769564454,0.45621695730714784,1.0,0.7079618550353243,0.5678357576737981,0.3369455305444299,0.27364988330458706,0.4205539225273178,0.27516152243179687,0.5764842163861827,0.40175024357880945,0.45238766387752233,0.806925145147491,0.31069744467904126,0.39997389277496886,0.5496467822830712,0.10957526455096012,0.3663722748250756,0.3975948845237271,0.744709806416782,0.4976420078264916,0.34150453163031314,0.12540815013709142,0.2540180043545754,0.22540468728717492,0.1401658142980774,0.2916509332374175,0.11461938925486842,0.18205956186117722,0.30761987913358796,0.23420599898282152,0.5543052628765761,0.2786706181661471,0.48084894029527536,0.3455771925752991,0.5467991012580223,0.4859471272504422,0.5785540965092408,0.6258313797796751,0.4145453606466433,0.4074662116834849,0.24753551001155866,0.23956910331996664,-0.10526253633420456,-0.058334973984902026,-0.05500778838310417,-0.0555867742738501,-0.08900688401439384,0.07325624632012163,-0.003734371241922048,0.02913273005809191,-0.005629729163639436,-0.02455343682845333,0.037775690690963676,-0.030079615873681666
CellsCulturedfibroblasts_GTExTPM,-0.10742827911081797,0.4826790164854049,0.6912555667786319,0.5659859127942296,0.646970788554082,-0.0027895083267210127,0.5849187676942702,0.6848229468555097,0.05407750087589714,0.43479958388990503,0.6679949540956204,0.68268909652373,0.6961465003049867,0.6366554917548408,0.7079618550353243,1.0,0.6639633800589817,0.5212022670463197,0.4633412838751821,0.45251156259241343,0.4944707941865486,0.6893387073638869,0.5134875416242168,0.450954033062744,0.7508012674852078,0.3915275607141674,0.5416379669067662,0.5774332103868044,0.32080674456422864,0.5530510974332274,0.5333312629683511,0.7204731039877199,0.6145768956988504,0.5295948939936121,0.31173483987412454,0.22210071187732344,0.20103253461217335,0.3205034520341423,0.4770814024253554,0.14441053154113118,0.41403131139255994,0.5028373652186598,0.42179255624282175,0.6585240717119833,0.25269053136721636,0.4014583999761969,0.512509990743965,0.4227465731339257,0.39005751772058644,0.4695863671066503,0.49429413654672916,0.3605558745196757,0.3431737014334119,0.21724273791268317,0.21676217804382464,-0.14354165239062372,-0.08521380216547686,-0.05826446073038449,-0.06498439050858326,-0.11672065123278615,0.14465489243443955,-0.04554436795185696,0.14592127342095368,0.014516048401967472,0.007986355726096413,0.14375876138040838,-0.0743272369853234
EsophagusGastroesophagealJunction_GTExTPM,-0.1385775017353678,0.5498506626082662,0.7469453740285205,0.5810298336080627,0.6720267921157458,0.003703178496338783,0.9301910966849604,0.9868191938879064,0.09957438412628299,0.5856860232941212,0.8502897904421431,0.9534960714035107,0.8239350489628613,0.8914317890743171,0.5678357576737981,0.6639633800589817,1.0,0.8768832040964533,0.8517886507262222,0.6234631336001699,0.8379583660192381,0.8995449410939752,0.7635578623406398,0.5792881581068894,0.884654441289808,0.5912184091438034,0.7896892930781106,0.6548476608357456,0.6407530524505208,0.9088319841793471,0.8735793729774602,0.6685606058709123,0.8059532791092524,0.9031294217486521,0.5720165032380464,0.21784785089727757,0.19910526648930568,0.7334673576075457,0.8755868715166029,0.1558780780940336,0.8442127168330589,0.893001582058788,0.863130440732631,0.9705691891812818,0.25351746448973506,0.39978676572975813,0.8714363753451355,0.4280778522989229,0.4145905187012573,0.48004417738652794,0.4844881739120544,0.38327190881994516,0.34202816848975137,0.21058943600967575,0.2165741924368713,-0.10679990932299817,-0.07606490834608375,0.030893119443978722,0.01789656502453836,-0.04644879702074365,0.14691736452896975,-0.02690948192702681,0.08598619026726617,0.05596066481649327,0.09898190705892554,0.05792058767156021,-0.09370493876156111
BreastMammaryTissue_GTExTPM,-0.16593167625860172,0.6147999441151181,0.6346687544331094,0.6250832557136953,0.4106690947870216,0.001676605717855317,0.9612824476356556,0.8154108276646339,0.3541983429677279,0.6055632532554568,0.7950138841223432,0.8135499228719377,0.7418264685420959,0.8988797865262244,0.3369455305444299,0.5212022670463197,0.8768832040964533,1.0,0.9770661888814789,0.4747113216262026,0.9059297540190636,0.8464268471365443,0.8283944956864623,0.5333839137501873,0.7443821123174015,0.785465971474446,0.8301465675644581,0.6570075045097035,0.7739756368472971,0.9448392386821337,0.8994338042761515,0.5799380955512787,0.8913775953633716,0.9560723926441154,0.6808576454630918,0.38408275850617657,0.36886129566534276,0.8451328121243309,0.9822565552300044,0.3732965323306893,0.920283897770352,0.9661417730115649,0.9332916688495925,0.9344708637979953,0.389556840997238,0.43661557174928434,0.9928207287547407,0.4320529582673628,0.4523176872143692,0.4781086550392365,0.45773425366222403,0.4699258646078777,0.4436786755350233,0.37085156920909007,0.37590425114220755,-0.0613039952138727,-0.05116653719644187,-0.02535966823440147,-0.024760035029821655,-0.08826114736744158,0.15224746691430938,-0.030284208611943222,0.12949841766697615,0.06784433284023955,0.1320937390055641,0.09442802095073594,-0.09406171237384695
Lung_GTExTPM,-0.1732482408625736,0.5153764381221363,0.598897624831473,0.5470928004349452,0.3400245925313797,0.0019797409531470533,0.9448607431756011,0.7822019183644581,0.2748571432149188,0.5884388156108842,0.7516725174271195,0.7633708376089412,0.6814189167682142,0.8508093901323257,0.27364988330458706,0.4633412838751821,0.8517886507262222,0.9770661888814789,1.0,0.416045598017022,0.9045409075183101,0.806370954728926,0.8372085455892155,0.47387786006251387,0.6962211511224042,0.7170433044324289,0.840391408820044,0.6380701562882912,0.7689357809609312,0.951598457034027,0.8899529242314235,0.5292927289901883,0.8280629664335153,0.9635959820281663,0.669297680720512,0.27905199076591053,0.26386121188929806,0.9002914676340918,0.9809860418746017,0.2792656134535718,0.939360805494982,0.9653654361807765,0.954297061061319,0.912800492184869,0.2826165301295938,0.3269845312091776,0.9671452338997483,0.37105755010568947,0.3758462936124138,0.3756691254592953,0.3631525671225644,0.36269437059895854,0.33581207497898363,0.265026250866343,0.2707722858458728,-0.05857643546770168,-0.05057350441184038,-0.010233202764921815,-0.0117954900903507,-0.06320171973707746,0.15030601896792853,-0.015552199078015517,0.11318713304516875,0.06675747827242577,0.13618111487801965,0.07835851220570009,-0.08563069090896464
MuscleSkeletal_GTExTPM,-0.11615783728393782,0.3753457583108644,0.4665201303446962,0.35563850188481727,0.5847415393600365,-0.0005093879213901106,0.5326343565585194,0.6409687081558626,0.06640200377838362,0.4138300207336144,0.6931894974076201,0.7100246018114817,0.5078070325001571,0.5102623896583561,0.4205539225273178,0.45251156259241343,0.6234631336001699,0.4747113216262026,0.416045598017022,1.0,0.4393346605041512,0.6136550546052509,0.48295519124661157,0.5361324678363346,0.6432152326458642,0.3761158962737688,0.5239877954663469,0.5134637020426231,0.29747084367638754,0.5299310232451769,0.5111639093629409,0.5511092881991062,0.4687961016954783,0.48263970029974274,0.2856048870723534,0.1439011502450759,0.14286292686724023,0.3199155526195224,0.4264077626421404,0.08789614195554335,0.3691815836424113,0.45633895514811307,0.4176221151788297,0.5593422991803957,0.1725668978426232,0.28086391762094665,0.4438214327569893,0.3321195850191244,0.30350701083637427,0.33333656332898054,0.3499674295875301,0.29208985289912354,0.23188618579719578,0.15051576514156997,0.15149640379382343,-0.114665518075576,-0.0726464011158306,-0.0518191256509725,-0.016771134486685154,-0.07964131722549908,0.010371609365464251,-0.08512478731444963,0.013346592673262079,0.06382288098917659,0.05960255098289392,0.009277492918935698,-0.04737037136196334
Vagina_GTExTPM,-0.19793988289555028,0.44747016367909487,0.5462991924783985,0.46603262250766375,0.34756508920575047,-0.00012410073346688568,0.89732015871696,0.7966193440146261,0.18925223163424057,0.8296282087716765,0.7357422178891794,0.7374694374311993,0.7491095547008577,0.8745667062002372,0.27516152243179687,0.4944707941865486,0.8379583660192381,0.9059297540190636,0.9045409075183101,0.4393346605041512,1.0,0.804123824866601,0.7913781686723783,0.45829263565654843,0.6841179166513548,0.6171004374109894,0.8381526985539669,0.6032376142746144,0.9342071764109028,0.916475715029665,0.8471257694811518,0.5843129300328779,0.7897035680087581,0.9034875511549317,0.8845447090203122,0.20702536028756455,0.19545497965103625,0.8087199539685325,0.9054352839837095,0.21224811263895527,0.8933307447930315,0.8980494142239531,0.8868778212076929,0.8793800780035602,0.23129645783652722,0.29106445208016035,0.8797020833054991,0.30683076091763284,0.3125925300530526,0.3347039893980956,0.32240130525641003,0.3057938409940611,0.270397407412744,0.2009124811397041,0.20898439400361224,-0.03296700233539009,-0.023993360860027825,-0.030045414476687425,0.0038733012225915923,-0.09092784096596172,0.1774870470411744,0.015833959176951937,0.1574828744903274,0.04229709307922217,0.09606906652877599,0.11972884119892994,-0.12873687208068196
Uterus_GTExTPM,-0.16424029013339353,0.5319809430319778,0.7125019391463274,0.5793834950835759,0.5727475589580617,-0.0020964003798834585,0.9214164283465814,0.8755015044755007,0.13663354025642638,0.598065943913846,0.8455636306093007,0.8941543559482237,0.8977178451738423,0.9095807019323909,0.5764842163861827,0.6893387073638869,0.8995449410939752,0.8464268471365443,0.806370954728926,0.6136550546052509,0.804123824866601,1.0,0.8324016128953127,0.5874802005685796,0.8579978651978161,0.6450626441136947,0.7844278200833298,0.6932012586155121,0.5884349484569543,0.8926259282727312,0.8500667401761293,0.7680309585826127,0.845296491751658,0.8532875928780564,0.536879710085718,0.22658335502969643,0.2089781605278602,0.6612732468852813,0.8193974351035881,0.18169340013661586,0.7640308469267674,0.8324934176662211,0.7814047146948854,0.9245753325226805,0.25181398028092195,0.3702810183115773,0.8214945192546119,0.42964087811359974,0.42364210230173205,0.44537480790289397,0.44416913158559623,0.3702595828904897,0.3342001294488579,0.21916323711449762,0.22229307773403148,-0.10645752836029651,-0.07709230869707394,-0.08145527813643852,-0.07417026768186637,-0.12381320995970005,0.18748553129649648,0.04093544550068301,0.08454309785900425,-0.0013241444168508572,0.04368648385714611,0.07410761548713214,-0.12452157537762892
Thyroid_GTExTPM,-0.16083687223154272,0.517928664628893,0.7257606662814717,0.6319780656472659,0.4218507005536641,-0.0001844682378847994,0.8103356429022702,0.7333364816429047,0.22839923936288337,0.6054497663093887,0.8088546223585007,0.7025633276389527,0.6884799033644237,0.7711106444885247,0.40175024357880945,0.5134875416242168,0.7635578623406398,0.8283944956864623,0.8372085455892155,0.48295519124661157,0.7913781686723783,0.8324016128953127,1.0,0.5278388091202774,0.7444510100096166,0.6354729080803286,0.8716823767459722,0.7843837956614029,0.6521414445252535,0.864818148613208,0.8058747094777852,0.6857022153482442,0.7093192443495304,0.8025192623299775,0.5960024046465479,0.27187141629600575,0.2640851283865362,0.6419211879653642,0.8132089519108354,0.2542588894480971,0.7312328982569214,0.7779880273536101,0.7334199660631959,0.808797564679797,0.2932585404317667,0.38055381205998307,0.788382174634377,0.5250981560240735,0.48355617369741816,0.45037132024894677,0.47295751812714915,0.39305604907671204,0.34935098327068403,0.27747481850275146,0.2775110292957319,-0.08983560358190885,-0.06356598302995418,-0.022960011790057196,-0.018851404426949065,-0.059708294126056424,0.15986747788823602,0.04151190684805058,0.18920131842502047,0.020012666010919136,0.07646757825380572,0.14878656215695324,-0.10564445176225505
Testis_GTExTPM,-0.08804655417181231,0.6577599303237385,0.5614077930445457,0.5850122226470582,0.4865929070278956,0.007684913248943218,0.5413520919346398,0.5911800946194443,0.34431535661182483,0.3966772653470632,0.7304871158087713,0.6684772304537155,0.5903910546543816,0.5938874646240113,0.45238766387752233,0.450954033062744,0.5792881581068894,0.5333839137501873,0.47387786006251387,0.5361324678363346,0.45829263565654843,0.5874802005685796,0.5278388091202774,1.0,0.6449866060612174,0.602523399909886,0.5984023949583237,0.6861510471084147,0.35166442253411634,0.5413632402908898,0.6673968924108985,0.5525972715316048,0.5798101129204221,0.5075923655736833,0.33234603044075134,0.46164229869757306,0.4555022583812557,0.3113072132494408,0.4423925495789888,0.4145211998827147,0.3771583825933973,0.4926749757068638,0.39360012784713083,0.5636191588881769,0.480030004314955,0.5616670307216802,0.5083939053810136,0.6221528614932663,0.6322971750696842,0.6061638995716349,0.6114100537893176,0.5808698383167374,0.5445062387708844,0.47091694311991344,0.4631417653083834,-0.04783509349154995,-0.04063132348933121,-0.030908448882536053,-0.10575235472594194,-0.10522497854662768,0.023161567534804896,0.026355837404325122,0.10209018041561546,-0.05431620076313071,-0.05173197366922913,0.06051878867782455,-0.07236473250322212
Stomach_GTExTPM,-0.054875683998299125,0.649620120735805,0.9124723627493432,0.7352249701737116,0.8431094045148161,0.004926419237620743,0.8121830601241095,0.8837416025814884,0.11881767050512805,0.5922204687904443,0.9063221245346962,0.9105373040221263,0.7678681345631712,0.7675488763292626,0.806925145147491,0.7508012674852078,0.884654441289808,0.7443821123174015,0.6962211511224042,0.6432152326458642,0.6841179166513548,0.8579978651978161,0.7444510100096166,0.6449866060612174,1.0,0.5721327434139474,0.7654603070705872,0.7631231595174841,0.5002411871419156,0.7823783923495657,0.7786581487072955,0.8316981243688065,0.7630437130398925,0.7493034175347054,0.4743299462818728,0.30087791528514785,0.27725651016928027,0.5319616462638848,0.7066181868987516,0.19509708302551174,0.6078036104231925,0.7201523647343007,0.6574075357510994,0.881781142651552,0.32734004142752243,0.5103903605707936,0.73530124315738,0.597728130687451,0.5520478911259242,0.6120750812381328,0.6428652318689583,0.48422393556530363,0.4491716440138576,0.2946664754151363,0.29213659659458996,-0.12191773685267027,-0.07585064539856816,-0.03735769769913217,-0.06424473191385208,-0.059693616854041356,0.09562781572083326,-0.008655363793121887,0.05348045997282905,0.04384403872837535,0.04622665165604379,0.04425691822837657,-0.09128544532493807
Spleen_GTExTPM,-0.1713355692070839,0.8395853365056998,0.5255079088485728,0.7696053132063597,0.3340270177615383,-0.0017504940394389437,0.6850433367409299,0.5536653737668884,0.7234229528930027,0.40540330382643436,0.6716817106923838,0.6248409888243872,0.6255008684472504,0.7422642680780115,0.31069744467904126,0.3915275607141674,0.5912184091438034,0.785465971474446,0.7170433044324289,0.3761158962737688,0.6171004374109894,0.6450626441136947,0.6354729080803286,0.602523399909886,0.5721327434139474,1.0,0.5904370105581147,0.6330144635281671,0.5574876805678555,0.6378726563391431,0.6703574232214358,0.4439315036325615,0.7999870482434774,0.6442987834085437,0.48945684355622004,0.7750125863163159,0.7640319367397153,0.5726813692136927,0.7029738390088168,0.7750398672035645,0.5835628179908096,0.6992910977683218,0.585423623895497,0.6670346737364258,0.7642652591897393,0.7380659702193513,0.7912135562037524,0.6024828931907461,0.6785191267425414,0.7197883934439017,0.6758758907444874,0.7893140210987291,0.7810802461100971,0.7656800421884911,0.7626676958115907,-0.016597160665668836,-0.02783049312100639,-0.0015903543067782825,-0.013905221455821756,-0.10204747078976309,0.11717373979908231,-0.006719106443116551,0.28916344269926614,0.026581050777981712,0.052075846842586274,0.2315195349342172,-0.09389213918668679
MinorSalivaryGland_GTExTPM,-0.14992321574739467,0.4869405219570486,0.7282452771505579,0.5865287018219846,0.39551416054888855,-0.0026493529275747724,0.8317688603923651,0.749687933139338,0.1706630944441941,0.7250894047645764,0.8993918035518886,0.7597659119216345,0.6836154062404345,0.7712612995188244,0.39997389277496886,0.5416379669067662,0.7896892930781106,0.8301465675644581,0.840391408820044,0.5239877954663469,0.8381526985539669,0.7844278200833298,0.8716823767459722,0.5984023949583237,0.7654603070705872,0.5904370105581147,1.0,0.8757097240610081,0.7248454477938786,0.8580498110717594,0.8684072987395948,0.7680105726555785,0.7413869267072346,0.844024069598426,0.6881174350386972,0.20579125947111687,0.20106475490001957,0.681365661801184,0.7820107112743421,0.19170625803502908,0.755169131392445,0.814518737223556,0.7692170799522431,0.8183474611664078,0.22058131689317842,0.3101013209981123,0.7820346694155316,0.5311669659369208,0.46101087065191476,0.39699351927179044,0.4356687870469699,0.33656542456762883,0.28593011082879416,0.21518472466635002,0.21201820686789702,-0.09379436914395453,-0.06018297105242771,-0.043113776685251216,-0.05021235169909097,-0.0836380371710947,0.15786815659686862,0.053274719419475494,0.15930334693230158,0.03576354916780708,0.07024341881162338,0.1234261604456128,-0.1315697136150562
SmallIntestineTerminalIleum_GTExTPM,-0.15249833673956517,0.6441265394417678,0.7975987253443769,0.7427294599499668,0.5002487313134948,-0.0051833763874048954,0.6502774158078486,0.6490768170541015,0.3301254547267825,0.5619486175013301,0.9029983655994522,0.6950499659361429,0.6528371873687955,0.66699411217996,0.5496467822830712,0.5774332103868044,0.6548476608357456,0.6570075045097035,0.6380701562882912,0.5134637020426231,0.6032376142746144,0.6932012586155121,0.7843837956614029,0.6861510471084147,0.7631231595174841,0.6330144635281671,0.8757097240610081,1.0,0.4933583933503158,0.6492218755611148,0.7178449403774589,0.8007462418360561,0.674480942369449,0.6190582602307935,0.48022182071000186,0.41855993456701723,0.4144266330732498,0.42044278562343085,0.5673837532857648,0.38145178846665173,0.4891758449065773,0.6053212253543774,0.49851761641930475,0.6690417034302623,0.4328044939875702,0.5264915682289263,0.6146499685720187,0.7263217956683339,0.6566426625589558,0.5992959609366033,0.6488692147395059,0.5398447337982638,0.49785524998661296,0.4340706467876221,0.4248317826084541,-0.0942730247348911,-0.06885240140364564,-0.048336521437346854,-0.0676129893923711,-0.0667932189083759,0.124270450933747,0.04013088153036462,0.2474439622923591,0.043769577686033324,0.037614405121110764,0.19891509915813113,-0.10716557313301688
SkinNotSunExposedSuprapubic_GTExTPM,-0.20174064344813483,0.39988855682084445,0.3940281168481481,0.40028287226059006,0.2016619527670862,-0.001085769436972911,0.718561576793404,0.6007542995246582,0.2668136404517619,0.8820226248204648,0.5827320569238326,0.5377386633409289,0.5663582463990093,0.7110384352677133,0.10957526455096012,0.32080674456422864,0.6407530524505208,0.7739756368472971,0.7689357809609312,0.29747084367638754,0.9342071764109028,0.5884349484569543,0.6521414445252535,0.35166442253411634,0.5002411871419156,0.5574876805678555,0.7248454477938786,0.4933583933503158,1.0,0.7482106126658183,0.6916277114882663,0.44671692891376086,0.6532467208356318,0.7399786172886408,0.9838456015438097,0.2543772950310717,0.24782185916518107,0.6829729309702947,0.7647256262570912,0.2816759978738614,0.7539889416275025,0.7461407555989961,0.7374922961953277,0.6853595994042264,0.2692097847833781,0.28051316425982903,0.7461428121201858,0.2589726793035785,0.2793057997767541,0.2938462600800432,0.27516040327968744,0.30497735920859126,0.2795824205355121,0.2505106764442977,0.25721005029663885,0.03700688568905969,0.02470757865094783,-0.008496576296060637,0.04575152087029924,-0.08427150556144561,0.1550922669259533,0.03163645461694689,0.2095168953347561,0.047989868383743535,0.09272701530971689,0.1643445012924295,-0.15590264511171592
Prostate_GTExTPM,-0.15971330691164004,0.464455973470687,0.6316876857122377,0.49843649512519145,0.4329138181243132,0.003128655468682689,0.9648183602689243,0.8554365649552637,0.14149887427030208,0.6422909067388823,0.7995704782746219,0.8361050455619786,0.7638812205778801,0.8811703081156143,0.3663722748250756,0.5530510974332274,0.9088319841793471,0.9448392386821337,0.951598457034027,0.5299310232451769,0.916475715029665,0.8926259282727312,0.864818148613208,0.5413632402908898,0.7823783923495657,0.6378726563391431,0.8580498110717594,0.6492218755611148,0.7482106126658183,1.0,0.9289034974403422,0.6316106938405364,0.8168307071419814,0.9724227791924598,0.6656946060488839,0.16541920719815176,0.1507280581582202,0.8540499207913691,0.9482720831288262,0.14547900053474433,0.9158584880781472,0.9433959592685336,0.9401269433922812,0.9479007555423186,0.18387523415000034,0.2721369173721677,0.9229989555547335,0.35611482338979134,0.35196376794552225,0.3460250687464678,0.3374295507120713,0.2931087449124349,0.2521459289823267,0.15543384313786812,0.16183075331238947,-0.08929659130933697,-0.06450705018603944,-0.05085013953275402,-0.05511609236715387,-0.0650322825710829,0.14690571992369933,-0.01101180555137442,0.043286616839148966,0.036726923356756515,0.0933362744044832,0.025180507754492317,-0.10987554986087067
